Protein1,Protein2,Score,Experimental System Type
PPP2R5D,PPP2R1B,992,genetic
MRPS22,MRPS12,992,genetic
MRPS22,ERAL1,992,genetic
MRPS22,MRPL42,992,genetic
RPL37A,RPS4Y1,992,genetic
CDKN2A,KRAS,992,genetic
DIEXF,RRP36,992,genetic
CALML4,PRKACG,992,genetic
PIK3CG,IMMT,992,genetic
TTC26,CLUAP1,992,genetic
TTC26,HSPB11,992,genetic
TRPC1,ITPR3,992,genetic
MALSU1,MRPL11,992,genetic
BRD9,BCL7A,992,genetic
BRD9,BCL7C,992,genetic
GMPS,GMPR,992,genetic
POR,CYP3A4,992,genetic
ERVFRD-1,ACE2,992,genetic
PHC3,BMI1,992,genetic
THOC5,CHTOP,992,genetic
THOC5,NXF1,992,genetic
RPL23,MRPL11,992,genetic
RPL23,RPS4Y1,992,genetic
RPL23,PDCD11,992,genetic
RPL23,MRPL16,992,genetic
SNF8,VPS28,992,genetic
ALYREF,MAGOH,992,genetic
ALYREF,CHTOP,992,genetic
WDR36,RSL1D1,992,genetic
WDR36,RPS23,992,genetic
MRPL36,DAP3,992,genetic
MRPS30,MRPL37,992,genetic
PLRG1,ISY1,992,genetic
NEDD4,ARRDC3,992,genetic
SMG7,SMG6,992,genetic
COX7C,NDUFA2,992,genetic
PGM3,UAP1L1,992,genetic
DROSHA,DICER1,992,genetic
OSTC,OST4,992,genetic
RACK1,EIF5B,992,genetic
RACK1,RIOK2,992,genetic
CEBPA,CDK2,992,genetic
GYPB,CD47,992,genetic
NACA2,BTF3,992,genetic
PIK3R1,CDC42,992,genetic
PIK3R1,FGFR1,992,genetic
RPL30,RPS4Y1,992,genetic
UBE2V2,RAD18,992,genetic
RPL26L1,RPL17,992,genetic
RPL26L1,RPL10,992,genetic
TCEA1,POLR2D,992,genetic
TCEA1,POLR2C,992,genetic
INTS9,INTS10,992,genetic
RPS20,TUFM,992,genetic
RPS20,EIF3A,992,genetic
AMPD1,ADSS2,992,genetic
UQCRB,NDUFB8,992,genetic
UQCRB,MT-CO2,992,genetic
IKBKB,TAB2,992,genetic
FAU,MRPL2,992,genetic
FAU,MRPL4,992,genetic
FAU,CUL7,992,genetic
FAU,FANCE,992,genetic
FAU,RPL39L,992,genetic
TYK2,IFNA13,992,genetic
JAK3,STAT1,992,genetic
PNLIPRP1,LIPF,992,genetic
RNH1,RNASE1,992,genetic
GRIK4,GRIK2,992,genetic
RPS13,AATF,992,genetic
RPS13,NOB1,992,genetic
RPS13,WDR43,992,genetic
RPS13,RRP7A,992,genetic
CCS,ATP7B,992,genetic
NXF1,SRSF1,992,genetic
HSPA8,BCAS2,992,genetic
CUL7,FAU,992,genetic
CUL7,GLMN,992,genetic
ARF1,AP1B1,992,genetic
ARF1,COPB1,992,genetic
DPP3,KEAP1,992,genetic
CLTCL1,AP2B1,992,genetic
CCR3,CCL3L3,992,genetic
DMXL2,WDR7,992,genetic
PCYT2,SELENOI,992,genetic
DAG1,POMT2,992,genetic
DAG1,POMGNT1,992,genetic
ADK,ADA,992,genetic
HSD3B2,CYP11B1,992,genetic
RRP12,NOP58,992,genetic
RRP12,KRR1,992,genetic
RRP12,RIOK2,992,genetic
ATXN2,TARDBP,992,genetic
MYL6,MYL12A,992,genetic
LIN7A,APBA1,992,genetic
CD63,LAMP2,992,genetic
PAH,PCBD1,992,genetic
APAF1,DIABLO,992,genetic
RPLP0,RPS4Y1,992,genetic
RPLP0,ABCE1,992,genetic
RNASEK,ATP6V0D1,992,genetic
RNASEK,ATP6V0A4,992,genetic
RNASEK,ATP6V0A1,992,genetic
TIMELESS,GINS4,992,genetic
HNRNPC,DHX9,992,genetic
NUMB,NOTCH1,992,genetic
NUMB,ITCH,992,genetic
NUMB,DPYSL2,992,genetic
AKT1,RICTOR,992,genetic
AKT1,FOXO4,992,genetic
AKT1,RAF1,992,genetic
AKT1,PIK3CB,992,genetic
ITGB3,FERMT3,992,genetic
TBL3,RPS23,992,genetic
BOP1,RPF1,992,genetic
DUS2,EPRS1,992,genetic
PECAM1,CD38,992,genetic
METTL4,METTL14,992,genetic
NDUFAB1,MRPL17,992,genetic
NUP88,NUP188,992,genetic
TRPV1,CALML3,992,genetic
TRPV1,CALML5,992,genetic
RSL1D1,MAK16,992,genetic
RSL1D1,RRS1,992,genetic
RSL1D1,NOP14,992,genetic
RSL1D1,IMP4,992,genetic
RSL1D1,WDR36,992,genetic
RSL1D1,RSL24D1,992,genetic
GOSR2,SEC22A,992,genetic
POLR2A,MED10,992,genetic
MRPS21,MRPS17,992,genetic
MRPS21,MRPS12,992,genetic
RASSF5,RAP1A,992,genetic
OAZ2,AZIN1,992,genetic
RNF43,LGR4,992,genetic
RPL17-C18orf32,RPL9P9,992,genetic
RPL17,RPL26L1,992,genetic
SPC24,KNL1,992,genetic
RPS15,EIF5A,992,genetic
FAAP24,FANCD2,992,genetic
COX6B1,UQCRH,992,genetic
UQCR11,NDUFV1,992,genetic
UQCR11,COX6A2,992,genetic
RPS19,SNU13,992,genetic
FGF21,FGFR4,992,genetic
VAV1,GRAP2,992,genetic
VAV1,RAC3,992,genetic
RPS5,NOP56,992,genetic
RPS5,RPL36A,992,genetic
SNRNP70,SNRPA1,992,genetic
FBLL1,DKC1,992,genetic
WDR18,GNL2,992,genetic
RPAP2,POLR2D,992,genetic
GRIN2B,DLG1,992,genetic
HIST1H2BO,H2AC7,992,genetic
HMOX2,BLVRA,992,genetic
BIRC2,IKBKG,992,genetic
NR1H3,NCOA1,992,genetic
HIST1H4G,HAT1,992,genetic
CCL3,CCL3L3,992,genetic
POLR2E,MED14,992,genetic
POLR2E,MED31,992,genetic
UBE2F,UBA3,992,genetic
YAP1,BTRC,992,genetic
HIST1H2BH,HIST1H2AC,992,genetic
PCID2,CETN3,992,genetic
DDX52,KRR1,992,genetic
DDX52,NOL6,992,genetic
DPF3,SMARCD1,992,genetic
USH1G,WHRN,992,genetic
USH1G,CDH23,992,genetic
CCL3L3,CCL3,992,genetic
COPZ2,COPA,992,genetic
COPZ2,COPB2,992,genetic
TADA2A,USP22,992,genetic
TNFAIP3,RIPK1,992,genetic
IFNL3,IFNL1,992,genetic
RPS10,EIF2S1,992,genetic
MED6,MED13,992,genetic
IP6K1,PPIP5K2,992,genetic
PCGF2,CBX6,992,genetic
MED22,CDK8,992,genetic
PEX12,PEX3,992,genetic
TCTN3,TCTN2,992,genetic
GHR,CSH1,992,genetic
NSA2,NLE1,992,genetic
NSA2,RPL35,992,genetic
NSA2,RPL23A,992,genetic
CISD3,CISD1,992,genetic
IKBKG,BIRC2,992,genetic
NDUFB1,MT-ND5,992,genetic
PRIM2,POLD1,992,genetic
PPIP5K2,IP6K3,992,genetic
PPIP5K2,IP6K1,992,genetic
BECN2,BCL2L1,992,genetic
SHANK3,DLGAP3,992,genetic
HNRNPU,HNRNPA1,992,genetic
MYH14,ACTG1,992,genetic
RAD51,RAD54L,992,genetic
RAD51,MND1,992,genetic
EFNB2,NCK2,992,genetic
SNTG1,DMD,992,genetic
KNG1,AGT,992,genetic
THPO,EPO,992,genetic
RPL9P9,RPL17-C18orf32,992,genetic
RPL9P9,EEF1A1,992,genetic
HBD,AHSP,992,genetic
SNRPN,PRPF6,992,genetic
TBCE,TBCD,992,genetic
RPS7,FBL,992,genetic
RPS7,SERBP1,992,genetic
RPS7,RPS27L,992,genetic
CTNNB1,TBL1Y,992,genetic
CTNNB1,AMER1,992,genetic
CTNNB1,LRP5,992,genetic
CTNNB1,CBY1,992,genetic
CTNNB1,BCL9L,992,genetic
CTNNB1,LRP6,992,genetic
ENO1,PGAM4,992,genetic
RPL35A,PA2G4,992,genetic
RPL35A,RPS4Y1,992,genetic
ALDOA,PFKL,992,genetic
RPL11,RRS1,992,genetic
TLR5,TLR4,992,genetic
RDX,ICAM2,992,genetic
S1PR2,GNA12,992,genetic
COL9A3,COL9A2,992,genetic
ISG15,IRF3,992,genetic
LRP2,SHH,992,genetic
CTLA4,PDCD1,992,genetic
GNAI1,OPRM1,992,genetic
GNAI1,GABBR2,992,genetic
GNAI1,NPY1R,992,genetic
NDUFV1,UQCRQ,992,genetic
NDUFV1,UQCR11,992,genetic
INO80,ACTR8,992,genetic
EIF4A3,EFTUD2,992,genetic
COL17A1,CD151,992,genetic
CDC42,PIK3R1,992,genetic
DLG4,SHANK1,992,genetic
AP5Z1,ZFYVE26,992,genetic
MTHFD1,FTCD,992,genetic
NOTCH1,NUMB,992,genetic
INTS14,INTS10,992,genetic
LARS2,EPRS1,992,genetic
ERCC5,XPA,992,genetic
CYP3A4,POR,992,genetic
CYP3A4,UGT1A8,992,genetic
CYP3A4,UGT1A7,992,genetic
CYP3A4,UGT1A4,992,genetic
CYP3A4,UGT1A10,992,genetic
FBXW8,CUL1,992,genetic
RPS27,EEF2,992,genetic
IVD,MCCC2,992,genetic
AMPD2,ADSS2,992,genetic
ITCH,CFLAR,992,genetic
JAK1,IFNA13,992,genetic
PIK3CB,AKT1,992,genetic
M6PR,IGF2R,991,genetic
USP28,UBC,991,genetic
DVL2,DVL1,991,genetic
CD4,IFNG,991,genetic
CD4,CD3E,991,genetic
MRI1,MTAP,991,genetic
LCP2,BLNK,991,genetic
MRPS10,MRPL24,991,genetic
PKP2,JUP,991,genetic
MRPS35,MRPS18A,991,genetic
MRPS35,MRPS27,991,genetic
MRPS35,MRPL49,991,genetic
MRPS35,MRPL27,991,genetic
NOX3,NCF1,991,genetic
NOX3,CYBB,991,genetic
NOX3,NOX1,991,genetic
NGFR,BEX3,991,genetic
SCT,VIP,991,genetic
TBX21,RUNX3,991,genetic
RBM22,YJU2,991,genetic
ITGB4,DST,991,genetic
ESF1,NAT10,991,genetic
ESF1,DDX47,991,genetic
UQCRC1,NDUFB7,991,genetic
LAG3,FGL1,991,genetic
CHRD,BMP7,991,genetic
PSMD8,PSMB5,991,genetic
STX1B,SNAP23,991,genetic
ATP5F1D,CYC1,991,genetic
NDUFB7,UQCRC1,991,genetic
MIF,CXCR4,991,genetic
SF3A1,LSM6,991,genetic
SF3A1,LSM5,991,genetic
SF3A1,LSM8,991,genetic
SNRPD3,CWC27,991,genetic
SNRPD3,SNIP1,991,genetic
MAPK1,RPS6KA2,991,genetic
DMC1,RAD51,991,genetic
BIK,BCL2L2,991,genetic
MCM5,DBF4,991,genetic
MYH9,ACTB,991,genetic
EIF3D,RPS18,991,genetic
EIF3D,RPS19,991,genetic
EIF3D,EIF3CL,991,genetic
PHF5A,CWC27,991,genetic
PMM1,MPI,991,genetic
PAPOLA,PABPN1,991,genetic
SUPT16H,SUPT4H1,991,genetic
POLE2,POLA2,991,genetic
SOS2,GAB2,991,genetic
PABPN1,ELAVL1,991,genetic
MYBL2,CCNA2,991,genetic
LBP,CD14,991,genetic
SLC32A1,SLC17A6,991,genetic
RNF125,DDX58,991,genetic
POLR2C,SUPT6H,991,genetic
TSC2,DDIT4,991,genetic
CDIPT,PI4KB,991,genetic
EIF3E,EIF1,991,genetic
DCTN6,DYNC1H1,991,genetic
DHDH,AKR1C1,991,genetic
SF3A2,LSM3,991,genetic
SF3A2,MFAP1,991,genetic
SF3A2,LSM7,991,genetic
FBL,BMS1,991,genetic
FBL,UTP6,991,genetic
POLR2I,MED6,991,genetic
POLR2I,MED14,991,genetic
CDC37,BRAF,991,genetic
GAPDHS,PGK1,991,genetic
GSK3A,CSNK1A1,991,genetic
MRPL32,MRPS2,991,genetic
MRPL32,DAP3,991,genetic
MRPL32,MRPS18A,991,genetic
CYP26A1,ALDH1A2,991,genetic
UTP18,RSL1D1,991,genetic
CSF3,IL1A,991,genetic
SUPT4H1,POLR2J,991,genetic
SUPT4H1,SUPT16H,991,genetic
RPS6KB1,DEPTOR,991,genetic
RPS6KB1,MLST8,991,genetic
RPS6KB1,EIF4B,991,genetic
PIGL,PIGW,991,genetic
PIGL,PIGA,991,genetic
PFN1,WAS,991,genetic
GOSR1,USO1,991,genetic
MED31,CDK19,991,genetic
HSD17B1,HSD17B7,991,genetic
MRPL27,MALSU1,991,genetic
VTN,ELN,991,genetic
IBSP,SPP1,991,genetic
IL2,FOXP3,991,genetic
IL2,IL9,991,genetic
YBX3,DCN,991,genetic
SELPLG,ICAM1,991,genetic
MYL2,ACTC1,991,genetic
CDKN1B,TP53,991,genetic
IFNG,CD4,991,genetic
IFNG,TNF,991,genetic
BYSL,ABT1,991,genetic
TBP,GTF2H2,991,genetic
TBP,DRAP1,991,genetic
TBP,TAF4B,991,genetic
HBEGF,ERBB3,991,genetic
SPARC,BGLAP,991,genetic
SPARC,ALB,991,genetic
IL5,IL13,991,genetic
SKP1,HEY1,991,genetic
SKP1,FBXO11,991,genetic
SKP1,FBXL19,991,genetic
SKP1,FBXO44,991,genetic
SKP1,CCNE1,991,genetic
RRP9,RPS24,991,genetic
RRP9,DNTTIP2,991,genetic
EIF2AK2,DDX58,991,genetic
EIF2AK2,ISG15,991,genetic
APOB,APOC2,991,genetic
SF3B6,PRPF6,991,genetic
GGCX,PROS1,991,genetic
PRTN3,IL32,991,genetic
PRTN3,CD177,991,genetic
ATP6V1B1,ATP6V0A2,991,genetic
OPRD1,GNAI1,991,genetic
WARS2,YARS1,991,genetic
SYF2,SNRPD1,991,genetic
SYF2,SNRPD2,991,genetic
SYF2,SNRPB,991,genetic
SYF2,SNRPD3,991,genetic
ATIC,IMPDH2,991,genetic
RPN2,MLEC,991,genetic
GDA,PNP,991,genetic
ACVR2A,BMP10,991,genetic
RAMP3,RAMP2,991,genetic
IFT81,CLUAP1,991,genetic
LRP1,HSPA4,991,genetic
SEC61A1,RPS3,991,genetic
SEC61A1,RPS11,991,genetic
SEC61A1,RPS15,991,genetic
ACVR1C,INHBB,991,genetic
PI3,AKT1,991,genetic
ATP5F1E,ATP5MC2,991,genetic
SRSF6,SRSF3,991,genetic
MOCS3,MPST,991,genetic
IL17C,IL17RA,991,genetic
SNRPC,SF3A2,991,genetic
MRPS7,MRPS24,991,genetic
MRPS7,MRPL11,991,genetic
MRPS7,MRPS26,991,genetic
MRPS7,MRPL58,991,genetic
C3,CFHR3,991,genetic
VASP,CDC42,991,genetic
SNRPB2,BCAS2,991,genetic
SNRPB2,RBMX2,991,genetic
SNRPB2,PRPF3,991,genetic
SNRPB2,CWC22,991,genetic
RRAS,RAF1,991,genetic
SGPP1,SPHK2,991,genetic
PYCARD,NLRP12,991,genetic
F2RL3,F2,991,genetic
HSPB1,AKT1,991,genetic
GNG11,GNG10,991,genetic
TUBGCP6,MZT2B,991,genetic
SMO,KIF3A,991,genetic
SIRT2,CDC14A,991,genetic
SNAP23,STX1B,991,genetic
ALDH1A2,CYP26A1,991,genetic
MYOD1,EP300,991,genetic
BCL2L2,BIK,991,genetic
PARP2,LIG3,991,genetic
NEDD8,UBE2F,991,genetic
TUBG1,MZT2B,991,genetic
CIAO3,CIAO2A,991,genetic
TSG101,PDCD6,991,genetic
TSG101,CHMP4A,991,genetic
DPF2,SMARCA2,991,genetic
APOE,MAPT,991,genetic
MRPL34,MRPL2,991,genetic
MRPL34,MRPL32,991,genetic
EIF2S3,RPS26,991,genetic
EIF2S3,EIF1,991,genetic
EIF2S3,RPS24,991,genetic
GFPT2,GPI,991,genetic
DNAJB1,BAG1,991,genetic
SMARCC1,DPF3,991,genetic
NUP210,NUP155,991,genetic
NUP210,NUP205,991,genetic
HSD17B7,HSD17B1,991,genetic
PER2,CLOCK,991,genetic
UTP3,EXOSC10,991,genetic
UTP3,RPS13,991,genetic
SBF2,MTMR2,991,genetic
CCNB1,CDC25C,991,genetic
NOTCH2,MAML1,991,genetic
FST,GDF11,991,genetic
PRPF38A,PRPF31,991,genetic
PRPF38A,EFTUD2,991,genetic
ORC3,MCM7,991,genetic
NAT10,ESF1,991,genetic
GDF11,FST,991,genetic
RDH5,RLBP1,991,genetic
SMPD2,NSMAF,991,genetic
TMEM231,TCTN2,991,genetic
TAF5L,TAF4,991,genetic
STX6,NAPA,991,genetic
STX6,STX3,991,genetic
MRPL44,MRPL39,991,genetic
MRPL44,MRPL36,991,genetic
COX5B,NDUFB8,991,genetic
COX5B,NDUFB5,991,genetic
REV1,POLD3,991,genetic
MRPS9,MRPL58,991,genetic
MRPS9,MRPS33,991,genetic
EPC2,MORF4L1,991,genetic
EPC2,MRGBP,991,genetic
HUS1,RAD9B,991,genetic
NDUFB5,MT-ND4L,991,genetic
NDUFB5,COX5B,991,genetic
IL36B,IL1RL2,991,genetic
IMP4,RBM19,991,genetic
IMP4,PDCD11,991,genetic
CCL21,CXCL13,991,genetic
MRPS18B,MRPL42,991,genetic
MRPL15,MRPL9,991,genetic
RMDN3,OSBPL5,991,genetic
ITPKA,CALM1,991,genetic
RSL24D1,RPL13,991,genetic
RSL24D1,RPL9P9,991,genetic
RSL24D1,RPL35A,991,genetic
RSL24D1,RPF1,991,genetic
TOPBP1,E2F1,991,genetic
GYS2,GYG2,991,genetic
RXYLT1,FKRP,991,genetic
USP22,TAF12,991,genetic
MSMO1,SC5D,991,genetic
MSMO1,FDFT1,991,genetic
PALB2,FANCD2,991,genetic
NDC80,MIS12,991,genetic
NDC80,ZWINT,991,genetic
USP14,PSMA3,991,genetic
USP14,PSMB1,991,genetic
COX10,MT-CO2,991,genetic
UTP6,FBL,991,genetic
UTP6,RPS13,991,genetic
IL17B,IL25,991,genetic
SNX1,SNX27,991,genetic
FLT4,PDGFC,991,genetic
PIK3C3,GABARAP,991,genetic
RBL2,E2F1,991,genetic
RBL2,HDAC1,991,genetic
SMAD2,TGIF1,991,genetic
SMARCD3,BCL7C,991,genetic
TRPA1,TRPV1,991,genetic
YY1,CTCF,991,genetic
TELO2,RPTOR,991,genetic
AXIN1,ANKRD6,991,genetic
COQ9,COQ8A,991,genetic
RPL8,RPL3L,991,genetic
VAMP7,ANKRD27,991,genetic
CCNE1,CDC25A,991,genetic
CCNE1,SKP1,991,genetic
PGS1,CDS2,991,genetic
YJU2,RBM22,991,genetic
GAB1,SOS1,991,genetic
MAPK3,ARRB1,991,genetic
PLD2,ARF1,991,genetic
SLC17A6,SLC32A1,991,genetic
MED15,MED13,991,genetic
EP300,MYOD1,991,genetic
P2RX3,P2RX1,991,genetic
IL1A,CSF3,991,genetic
IL1B,IRAK1,991,genetic
IL1B,IL10,991,genetic
NAPA,STX6,991,genetic
NAPA,STX7,991,genetic
MED26,MED25,991,genetic
PPP1R12C,PIK3CG,991,genetic
MTIF2,MRPS5,991,genetic
PNO1,BMS1,991,genetic
SELP,C3,991,genetic
CHMP2B,CHMP4A,991,genetic
IL7,HGF,991,genetic
VAMP8,STX1A,991,genetic
VAMP8,SNAP25,991,genetic
VAMP8,STX5,991,genetic
KDR,CDH17,991,genetic
SLC9A1,CALM1,991,genetic
IFT46,IFT20,991,genetic
SC5D,MSMO1,991,genetic
CBL,SH2B2,991,genetic
CCNT2,AFF1,991,genetic
NID1,CD44,991,genetic
PPAT,CAD,991,genetic
IL1RL2,IL36B,991,genetic
ALS2,RAB5A,991,genetic
NOP58,BOP1,991,genetic
YWHAE,RAF1,991,genetic
CUL3,KLHL2,991,genetic
UBE2S,ANAPC5,991,genetic
UBE2S,CDC16,991,genetic
CAD,PPAT,991,genetic
USO1,GOLGB1,991,genetic
USO1,GOSR1,991,genetic
PDCD6,TSG101,991,genetic
XRN1,LSM3,991,genetic
MGAT4A,MGAT5,991,genetic
CENPE,BUB1,991,genetic
EGF,FGF8,991,genetic
SRF,GATA4,991,genetic
SRF,FOXG1,991,genetic
POLA2,POLE2,991,genetic
EXOSC7,HBS1L,991,genetic
TCIRG1,ATP6AP1,991,genetic
KAT6A,NCOA2,991,genetic
KAT6A,H3-3B,991,genetic
DBF4,MCM5,991,genetic
PMS2,MLH3,991,genetic
PMS2,PMS1,991,genetic
IDE,IAPP,991,genetic
PRPF6,PHF5A,991,genetic
PRPF6,SF3B6,991,genetic
NDUFA9,COX5A,991,genetic
SNRPF,SMU1,991,genetic
SNRPF,PPIE,991,genetic
SNRPF,NCBP1,991,genetic
SNRPF,CWC27,991,genetic
SNRPF,RNPC3,991,genetic
SNRPF,MFAP1,991,genetic
VPS33A,VPS8,991,genetic
FANCM,RECQL5,991,genetic
FANCM,RECQL4,991,genetic
RLBP1,RDH5,991,genetic
NKD1,DVL1,991,genetic
RPL3L,RPS2,991,genetic
RPL3L,RPL23A,991,genetic
RPL3L,RPL8,991,genetic
NCOR1,AR,991,genetic
NCOR1,PPARA,991,genetic
GID4,RMND5A,991,genetic
NEK8,NPHP3,991,genetic
TP53,CASP8,991,genetic
TP53,GADD45A,991,genetic
TP53,CDKN1B,991,genetic
PNMT,DBH,991,genetic
TXNL4A,SNRPD1,991,genetic
TXNL4A,SF3B5,991,genetic
TXNL4A,PHF5A,991,genetic
RPS11,NOP56,991,genetic
RPS11,SEC61A1,991,genetic
NUF2,ZWINT,991,genetic
NUF2,DSN1,991,genetic
MEF2D,MEF2A,991,genetic
SF3B4,SNRPN,991,genetic
SF3B4,LSM7,991,genetic
SF3B4,LSM4,991,genetic
SF3B4,LSM2,991,genetic
CGN,ARHGEF18,991,genetic
RPS27A,RBBP5,991,genetic
WDPCP,FUZ,991,genetic
MRPS5,MTIF2,991,genetic
POLR2D,MED22,991,genetic
RAB5A,ALS2,991,genetic
SKP2,FBXW7,991,genetic
GTF2H2,GTF2A1,991,genetic
IL9,IL2,991,genetic
ZMAT2,BUD13,991,genetic
ZMAT2,SF3B2,991,genetic
ZMAT2,PHF5A,991,genetic
ZMAT2,SF3B4,991,genetic
ZMAT2,SNRPD1,991,genetic
ZMAT2,SNRPG,991,genetic
ABT1,BYSL,991,genetic
EGFR,NRAS,991,genetic
EGFR,IGF1,991,genetic
HTR2C,HTR2A,991,genetic
TNFRSF10B,CFLAR,991,genetic
TERF1,NUPR2,991,genetic
RSPO2,RNF43,991,genetic
IFNK,IFNAR2,991,genetic
GLUD1,GLUL,991,genetic
SSRP1,LEO1,991,genetic
PAK1,NCK2,991,genetic
RPS3,SEC61A1,991,genetic
RPS3,PDCD11,991,genetic
RPS3,EIF1,991,genetic
ATM,BLM,991,genetic
MRPL49,MRPL30,991,genetic
MRPL49,MRPS14,991,genetic
TM7SF2,EBP,991,genetic
TKTL2,RPE,991,genetic
DCP1B,DCP1A,991,genetic
VPS26B,VPS26A,991,genetic
QDPR,PAH,991,genetic
MGAT5,MGAT4A,991,genetic
MED21,MED13,991,genetic
RIOK2,RPS21,991,genetic
ATG3,BECN1,991,genetic
RMND5A,GID4,991,genetic
UCHL1,RPS27A,991,genetic
NIFK,RRP15,991,genetic
AKR1B1,CBR1,991,genetic
DEPTOR,RPS6KB1,991,genetic
MED7,MED12,991,genetic
GNAQ,LPAR5,991,genetic
GNAQ,F2R,991,genetic
CXCL13,CCL21,991,genetic
TIAM1,PARD3,991,genetic
BUB1B,KIF2C,991,genetic
BUB1B,TTK,991,genetic
BUB1B,UBE2C,991,genetic
FANCD2,PALB2,991,genetic
PPARG,CEBPA,991,genetic
MRAS,RAF1,991,genetic
EIF5B,RPL9P9,991,genetic
EIF5B,EIF1AX,991,genetic
NCF1,NOX3,991,genetic
ARAF,YWHAB,991,genetic
CBR1,AKR1B1,991,genetic
ACTC1,MYL3,991,genetic
ACTC1,MYL2,991,genetic
PTGIR,GNAS,991,genetic
CALM1,DAPK2,991,genetic
PWP2,FCF1,991,genetic
S100B,CAPZA2,991,genetic
KIR3DL3,KIR2DL1,991,genetic
CCR5,GNAI1,991,genetic
CYP11B1,HSD11B2,991,genetic
MAML1,NOTCH2,991,genetic
POLR2J,SUPT4H1,991,genetic
POLR2J,RPAP2,991,genetic
STX5,VAMP8,991,genetic
STX5,SEC22A,991,genetic
RPL29,RPL17-C18orf32,991,genetic
SPINDOC,SPIN1,991,genetic
LRP5,APCDD1,991,genetic
FGF19,FGFR1,991,genetic
VCAM1,ITGAM,991,genetic
NUP35,NUP210,991,genetic
NUP35,AHCTF1,991,genetic
INHBB,ACVR1C,991,genetic
HPGDS,PTGDS,991,genetic
BMP10,ACVR2A,991,genetic
MRPS18C,MRPS17,991,genetic
CLDN1,F11R,991,genetic
ITGB5,ITGA5,991,genetic
SNIP1,LSM2,991,genetic
SNIP1,LSM7,991,genetic
SNIP1,LSM5,991,genetic
RUBCN,PIK3R4,991,genetic
METAP1,METAP2,991,genetic
H2AZ1,EP400,991,genetic
WDR82,CPSF1,991,genetic
MAD2L1,ANAPC1,991,genetic
NAA15,NAA20,991,genetic
RPS23,EEF1A1,991,genetic
RPS23,EIF3G,991,genetic
TCERG1,SF3B1,991,genetic
UTP15,NOP14,991,genetic
MED30,MED13,991,genetic
ORC5,MCM7,991,genetic
NOS3,CALM1,991,genetic
DCAF13,RRP7A,991,genetic
PCF11,CSTF2,991,genetic
RPL10L,PA2G4,991,genetic
RPL10L,RPS28,991,genetic
RPL10L,RPS10,991,genetic
RPL10L,RPS14,991,genetic
RPL10L,RPLP2,991,genetic
ARF6,ASAP1,991,genetic
ARF6,ASAP3,991,genetic
METTL3,EIF3H,991,genetic
RAPSN,MUSK,991,genetic
NDUFB8,MT-ND6,991,genetic
NDUFB8,COX5B,991,genetic
IDH3A,OGDHL,991,genetic
LEO1,SSRP1,991,genetic
POLR3E,POLR2H,991,genetic
DCTN5,DYNC1H1,991,genetic
STAT6,STAT2,991,genetic
STAT6,JAK2,991,genetic
PATL1,LSM5,991,genetic
MRPL16,MRPL12,991,genetic
SNRPD1,PRMT5,991,genetic
SNRPD1,DHX15,991,genetic
SNRPD1,RNF113A,991,genetic
COQ4,COQ6,991,genetic
ATP5MG,ATP5MC1,991,genetic
TSR1,POLR1B,991,genetic
MRPL58,MRPS9,991,genetic
MRPL58,MRPL13,991,genetic
MRPL58,MRPS7,991,genetic
SRRM2,SF3B4,991,genetic
SRRM2,SNRPG,991,genetic
SRRM2,SNRPD3,991,genetic
SRRM2,SNRPB,991,genetic
SRRM2,SNRPE,991,genetic
POLR2G,MED21,991,genetic
MAJIN,TERB1,991,genetic
LSM3,XRN1,991,genetic
BUB1,CENPE,991,genetic
BUB1,ZWINT,991,genetic
AGXT,PSPH,991,genetic
AXIN2,DVL1,991,genetic
PAIP1,PABPC4,991,genetic
TRAPPC1,TRAPPC12,991,genetic
HSPA4,CD40,991,genetic
MAT2A,MAT1A,991,genetic
CDC25A,CCNE1,991,genetic
INSR,IGF2,991,genetic
RAC3,ELMO1,991,genetic
RAC3,PLXNB1,991,genetic
ANKRD27,VAMP7,991,genetic
CALML6,PRKACG,991,genetic
CTNNA1,JUP,991,genetic
IRS1,PIK3CB,991,genetic
IL13,IL5,991,genetic
HOMER2,HOMER1,991,genetic
MRPL39,MRPL3,991,genetic
MRPL39,MRPL44,991,genetic
SF3B3,LSM8,991,genetic
SF3B3,LSM7,991,genetic
ATP5ME,ATP5MC2,991,genetic
YWHAG,RAF1,991,genetic
CXCL8,IL6,991,genetic
MRPL13,MALSU1,991,genetic
AVEN,APAF1,991,genetic
GABARAP,PIK3C3,991,genetic
GABARAP,ATG4D,991,genetic
GABARAP,BECN1,991,genetic
YEATS2,WDR5,991,genetic
YEATS2,DR1,991,genetic
CTNND2,CDH17,991,genetic
MCM7,ORC5,991,genetic
MCM7,ORC3,991,genetic
DDIT4,TSC2,991,genetic
QARS1,FAU,991,genetic
QARS1,LARS2,991,genetic
DRAP1,TBP,991,genetic
RPL13,EEF1A1,991,genetic
RPL13,EIF5A,991,genetic
GLUL,GLUD1,991,genetic
DST,CD151,991,genetic
TADA2B,SUPT20H,991,genetic
MRPL38,MRPL27,991,genetic
MLKL,PGAM5,991,genetic
F2,F2RL3,991,genetic
MRPL11,MRPS7,991,genetic
RPL15,NSA2,991,genetic
RPL15,SERBP1,991,genetic
UQCRH,NDUFV1,991,genetic
UQCRH,NDUFA13,991,genetic
